FEN,Evaluation
rnbqkbnr/pp3ppp/4p3/3p4/2pPPB2/2N2N2/PPP2PPP/R2QKB1R b KQkq -,36
rnbq1rk1/pp2bppp/2p1pn2/8/2pP4/2N1PN2/PPQ1BPPP/R1B1K2R w KQ -,57
rnbqkb1r/pppp2pp/4pn2/5p2/3P1B2/2N1P3/PPP2PPP/R2QKBNR b KQkq -,21
rnbqkbnr/ppp2ppp/8/8/2B1p3/1Q6/PP1P1PPP/RNB1K1NR b KQkq -,-113
rnbqk1nr/pppp1ppp/8/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -,7
r1bq1rk1/pp1pppbp/2n2np1/8/3NP3/1BN1B3/PPP2PPP/R2QK2R b KQ -,16
rnbqk2r/pppp1ppp/5n2/4p3/1b2P3/2NP4/PPP2PPP/R1BQKBNR w KQkq -,-23
r1bqk2r/pp3p2/2n2n1p/3p2p1/Q7/6B1/PP2PPPP/2KR1BNR b kq -,-459
rnbqk1nr/pp3ppp/4p3/3p4/1bpPPB2/2N2N2/PPP2PPP/R2QKB1R w KQkq -,59
r3kbnr/pp1qpppp/3p4/8/1n2P3/3Q1N2/PPP2PPP/RNB1K2R w KQkq -,39
rn1qk1nr/pp3ppp/4p3/2bpPb2/8/2P5/PP3PPP/RNBQKBNR w KQkq -,-81
rnbqk1nr/pppp1pp1/7p/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq -,20
q7/6p1/3k3p/8/p7/5B2/2P3P1/2K5 w - -,496
r1bqkbnr/pp2pppp/2np4/1Bp5/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq -,12
rnbqk2r/pppp1ppp/5n2/8/1b2Pp2/2NP4/PPP3PP/R1BQKBNR w KQkq -,-56
r1b2rk1/pp2ppbp/2np1np1/q7/3NP3/1BN1B2P/PPP2PP1/R2Q1RK1 b - -,31
r2qkbnr/pp1n1ppp/4p3/2ppPb2/3P1P2/2PB1N2/PP4PP/RNBQK2R b KQkq -,2
r1bqk2r/pppp1ppp/2n5/2b1p3/2B1n3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq -,-34
r1bq1rk1/pp2npbp/2np2pB/2p1p3/4P3/2NP2P1/PPPQ1PBP/R3K1NR w KQ -,3
rnbqkb1r/ppp2ppp/5n2/3Pp3/8/6P1/PP1PPPBP/RNBQK1NR b KQkq -,17
r4rk1/pp1bppbp/2np1np1/q7/3NP3/1BN1B2P/PPP2PP1/R2Q1RK1 w - -,39
rn2kbnr/pp1qpppp/3p4/2p5/2P1P3/5N2/PP1P1PPP/RNBQK2R b KQkq -,0
6k1/7p/p2N4/nppP1rq1/2P5/1P6/PQ5P/7K w - -,-605
5k2/2p2pp1/p6p/2r5/8/BP3P2/P1P3PP/1K6 w - -,1167
r1bq1rk1/pppp1Np1/2n2n1p/2b1p3/2B1P3/2NP4/PPP2PPP/R1BQK2R b KQ -,-196
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2PP1N2/PP3PPP/RNBQKB1R w KQkq -,17
rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P3P/8/PPP2PP1/RNBQKBNR w KQkq -,496
r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/2PP1N1P/PP3PP1/RNBQKB1R b KQkq -,-50
rnbqkb1r/1p3ppp/p3pn2/2pp4/3P1B2/2N1PN2/PPP2PPP/R2QKB1R w KQkq -,-22
rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2N1PN2/PP3PPP/R1BQKB1R w KQ -,13
r2qkb1r/pp2pppp/n1p2n2/4Nb2/P1pP4/2N5/1P2PPPP/R1BQKB1R w KQkq -,58
rnbq1rk1/pp2bppp/3ppn2/8/3NP3/1BN5/PPP2PPP/R1BQK2R w KQ -,19
r3kbnr/pp1q1ppp/2np4/2p1p3/2P1P3/2NP1N2/PP3PPP/R1BQK2R b KQkq -,23
r1bqk2r/ppp2ppp/2n2n2/2bpp3/4P3/2PP1N1P/PP3PP1/RNBQKB1R w KQkq -,-29
rnbq1bnr/pppp1k2/7p/8/4PppP/8/PPPP2P1/RNBQKB1R w KQ -,-275
rnbq1rk1/p1p1bppp/1p2pn2/3P2B1/3P4/2N1PN2/PP3PPP/R2QKB1R b KQ -,39
rn1qkbnr/pp3ppp/2p1p3/3pPb2/3P2PP/8/PPP2P2/RNBQKBNR b KQkq -,373
r3kbnr/pp1q1p1p/2np2p1/2p1p3/2P1P3/2NP1N2/PP3PPP/R1BQK2R w KQkq -,40
rnbq1rk1/p1p1bppp/1p2p3/3n2B1/3P4/2N1PN2/PP3PPP/R2QKB1R w KQ -,20
r1bq1rk1/pp2npbp/2np2pB/2p1p3/4P2P/2NP2P1/PPPQ1PB1/R3K1NR b KQ -,-32
rnbqkb1r/ppp1pppp/5n2/3p4/3P1P2/4P3/PPP3PP/RNBQKBNR b KQkq -,-73
rnbqk2r/pp2bppp/2p2n2/3P4/3Q4/5NP1/PP2PPBP/RNB1K2R b KQkq -,22
r1bqkbnr/1p2pppp/p1n5/3p4/3P1B2/4P3/PP3PPP/RN1QKBNR w KQkq -,31
r2qk2r/pp3p2/2n2n1p/3p1bp1/Q7/6B1/PP2PPPP/2KR1BNR w kq -,-448
r1bqk1nr/pppp1ppp/2n5/4p3/2BNP3/8/PPP2PPP/RNBQK2R b KQkq -,-28
rn1qk2r/pbpp1ppp/1p2pn2/8/1b1PP3/2NB4/PPPN1PPP/R1BQK2R b KQkq -,64
r1bqkbnr/1p2pppp/p1n5/3p4/3P1B2/3BP3/PP3PPP/RN1QK1NR b KQkq -,29
rnbqk2r/ppp1bppp/3ppn2/6B1/3PP3/2N2N2/PPP2PPP/R2QKB1R b KQkq -,19
r1bqk1nr/pppp1ppp/2n5/4p3/2B1P3/4B3/PPP2PPP/RN1QK2R w KQkq -,-13
rnbq1rk1/pppp1ppp/5n2/4p3/1bP5/2N3P1/PP1PPPBP/R1BQK1NR w KQ -,0
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,63
rnbqk2r/ppp1b1pp/3p1n2/5p2/2PPp3/2N3P1/PP1NPPBP/R1BQK2R b KQkq -,-37
rnbqk2r/pp2bppp/5n2/3p4/3Q4/5NP1/PP2PPBP/RNB1K2R w KQkq -,44
r1bqk1nr/pppp1ppp/2n5/4p3/2B1P1Q1/4B3/PPP2PPP/RN2K2R b KQkq -,-49
r1bqkb1r/pppp1ppp/2n5/4N3/2Bp4/8/PPP2PPP/RNBQ1RK1 b kq -,362
rnbqk2r/ppp1b1pp/3p1n2/5p2/2PPp3/2N2NP1/PP2PPBP/R1BQK2R w KQkq -,25
r1k4r/ppp1Bq1p/2n1N3/8/3p2Q1/8/PPP2PPP/R5K1 b - -,-507
r1bqk2r/ppp2pbp/3p4/4n3/2P3pP/2N1P1B1/PP3PP1/R2QKB1R w KQkq -,100
r2qk2r/pp3p2/2n2n1p/3p1bp1/Q7/4P1B1/PP3PPP/2KR1BNR b kq -,-479
r1bqkb1r/pp1ppp1p/2n2np1/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq -,53
rn1qkbnr/pp3ppp/2p1p3/3pP2P/3Pb1P1/5P2/PPP5/RNBQKBNR b KQkq -,595
r2qkb1r/ppp2ppp/2n1pn2/3p4/3P1B2/2N1PQ1P/PPP2PP1/R3KB1R b KQkq -,32
r2qk2r/ppp2ppp/2nbpn2/3p4/3P1B2/2N1PQ1P/PPP2PP1/R3KB1R w KQkq -,36
r1bqkbnr/pppp1ppp/2n5/8/4P3/2p2N2/PP3PPP/RNBQKB1R w KQkq -,-56
r1bqkbnr/1p3ppp/p1n1p3/3p4/3P1B2/3BP3/PP3PPP/RN1QK1NR w KQkq -,40
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq -,39
r1bqkb1r/pp1pnppp/2n1p3/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -,25
rn1qk2r/pbpp1ppp/1p2pn2/8/3PP3/2PB4/P1PN1PPP/R1BQK2R b KQkq -,151
r1bqkbnr/1p3ppp/p1n1p3/3p4/3P1B2/2NBP3/PP3PPP/R2QK1NR b KQkq -,36
3k4/8/3n2pp/p2Pp3/B3P2P/3K2P1/8/8 b - -,-287
rn1qkbnr/pp3ppb/2p1p2p/8/2BP1N2/6N1/PPP2PPP/R1BQ1RK1 b kq -,190
8/2k5/3n2pp/p2Pp3/B3P2P/3K2P1/8/8 w - -,-144
rnb1k1nr/ppp2pp1/3p1q1p/2b1p3/2B1P3/3P1N2/PPP2PPP/RNBQR1K1 b kq -,27
rn1qkb1r/ppp2ppp/4pn2/3p1b2/2PP4/4PN2/PP2BPPP/RNBQK2R b KQkq -,0
rnb1kb1r/ppp1pppp/3q1n2/8/3P4/2N2N2/P1P2PPP/1RBQKB1R b Kkq -,-25
r1bqkb1r/pp1ppp1p/2n2np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq -,29
8/2k5/3n2pp/p2Pp3/4P2P/3K2P1/2B5/8 b - -,-269
r1bqkb1r/1p3ppp/p1n1pn2/3p4/3P1B2/2NBP3/PP3PPP/R2QK1NR w KQkq -,52
2rqk2r/pp3p2/2n2n1p/3p1bp1/Q7/3BP1B1/PP3PPP/2KR2NR b k -,-623
r1bqkb1r/pppppppp/2n2n2/3P4/2P5/8/PP2PPPP/RNBQKBNR b KQkq -,10
r1bqkb1r/pp1pnppp/2n1p3/1Bp5/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,8
r1bqk1nr/pppp1ppp/2n5/2b5/3PP3/5N2/PP3PPP/RNBQKB1R b KQkq -,85
r1bqkb1r/pppppppp/5n2/3Pn3/2P5/8/PP2PPPP/RNBQKBNR w KQkq -,14
r1bqkbnr/pppppppp/2n5/8/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq -,22
8/8/3n2pp/pk1Pp3/4P2P/1K4P1/2B5/8 b - -,-138
r2qkb1r/ppp3pp/2n2p2/3ppb2/3PnB2/2PBPN2/PP1N1PPP/R2QK2R w KQkq -,-142
r1bqkbnr/pppp1ppp/2n5/4p3/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq -,20
rnbq1rk1/pppp1ppp/3b1n2/4p1B1/4P3/3P1N2/PPP2PPP/RN1QKB1R w KQ -,16
rnbq1bnr/pppp1k2/7p/8/3PPppP/8/PPP3P1/RNBQKB1R b KQ -,-189
4R3/p2R1p1k/bpn2qpp/8/4B3/P4NP1/1P3PP1/6K1 w - -,982
r1bqkb1r/1p1pnppp/p1B1p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,0
r1bqkbnr/pppp1ppp/2n5/4p3/8/3P1NP1/PPP1PP1P/RNBQKB1R b KQkq -,-21
rnbqk2r/ppp2ppp/4pn2/3P4/1b1P4/2N5/PPQ1PPPP/R1B1KBNR b KQkq -,0
1rb3k1/2b1qp1p/6p1/p1p1p3/2PpP3/1P3P2/P1Q2BPP/R2R2K1 w - -,107
r1bqkb1r/pppp1ppp/2n2n2/4p3/8/3P1NP1/PPP1PP1P/RNBQKB1R w KQkq -,5
r1bqk1nr/pppp1ppp/2n5/1Bb1p3/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -,0
rnbqkbnr/pp3ppp/4p3/2pP4/2B5/5N2/PPPP1PPP/RNBQK2R b KQkq -,8
r1bqkb1r/pppppppp/8/3Pn3/2P1n3/8/PP3PPP/RNBQKBNR w KQkq -,456
rnbqk2r/ppp2ppp/5n2/3p4/1b1P4/2N5/PPQ1PPPP/R1B1KBNR w KQkq -,21
r1bqk2r/pp2ppbp/2np1np1/6B1/3NP2P/2N5/PPP2PP1/R2QKB1R w KQkq -,-41
rnb1kb1r/1pp1pppp/p2q1n2/8/3P4/2N2N2/P1P2PPP/1RBQKB1R w Kkq -,0
rnb1kb1r/pp1ppppp/1q3n2/2pP4/5B2/2N5/PPP1PPPP/R2QKBNR b KQkq -,33
r1bqk1nr/1pp2ppp/p1p5/2b1p3/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq -,17
3r2k1/pb1Q1pp1/1pn2q1p/3B4/8/P4NP1/1P3PP1/3RR1K1 b - -,1126
rnbq1rk1/pp2ppbp/3p1np1/2p5/2PPP3/2N2P2/PP2N1PP/R1BQKB1R w KQ -,35
r1bqkb1r/1ppp1ppp/p1n5/8/B2pn3/5N2/PPP2PPP/RNBQR1K1 b kq -,168
r1bqk2r/pppp1ppp/2n2n2/2b1p3/8/3P1NP1/PPP1PPBP/RNBQK2R w KQkq -,50
rnb1kb1r/pp1ppppp/5n2/2pP4/8/2N5/PqPBPPPP/R2QKBNR b KQkq -,31
r2qkb1r/pp2pppp/2p2n2/3p1b2/Bn1P1B2/4PN2/PPPN1PPP/R2QK2R b KQkq -,47
r1bqk1nr/1pp2ppp/p1p5/2b1N3/4P3/2N5/PPPP1PPP/R1BQK2R b KQkq -,18
rnb1kb1r/pp2pppp/3p1n2/2pP4/8/2N5/PqPBPPPP/R2QKBNR w KQkq -,394
r1bqkb1r/1pp2ppp/p1n5/3p4/B2pn3/5N2/PPP2PPP/RNBQR1K1 w kq -,98
1k2r2r/1pp2pp1/p1p5/2Q5/7q/2Pp1Pp1/PP1N2P1/R1B1RK2 w - -,0
r1b1k1nr/1pp2ppp/p1p5/2b1N1q1/4P3/2N5/PPPP1PPP/R1BQK2R w KQkq -,22
r1bq1rk1/pppp1ppp/2n2n2/2b1p1B1/8/3P1NP1/PPP1PPBP/RN1Q1RK1 b - -,7
r1bqkbnr/1p2pppp/p1np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq -,66
rnbqkbnr/pp3ppp/2p1p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq -,36
r1bq1rk1/pppp1ppp/2n2n2/2b1p3/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w - -,54
rnb1kb1r/pp2pppp/3p1n2/2pP4/8/q1N5/P1PBPPPP/1R1QKBNR w Kkq -,481
r1b1k1nr/1pp2ppp/p1p5/2b1N1q1/3PP3/2N5/PPP2PPP/R1BQK2R b KQkq -,16
r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ -,58
8/8/3n2pp/p1kPp3/4P2P/1K4P1/2B5/8 w - -,-130
r2qkbnr/pp1b1ppp/2npp3/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq -,86
r1bq1rk1/pppp1pp1/2n2n1p/2b1p1B1/8/3P1NP1/PPP1PPBP/RN1Q1RK1 w - -,9
rnbqkb1r/ppppp1pp/5n2/5p2/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq -,77
rnb1kb1r/pp2pppp/3p1n2/1NpP4/8/8/q1PBPPPP/1R1QKBNR w Kkq -,426
r1bqk2r/ppp2ppp/2n1pn2/3p4/QbPP4/4PN2/PP1N1PPP/R1B1KB1R b KQkq -,69
r1bqkbnr/4pppp/p1pp4/2p5/4P3/5N2/PPPP1PPP/RNBQ1RK1 w kq -,82
8/8/3n2pp/p1kPp3/K3P2P/6P1/2B5/8 b - -,-145
r2qkbnr/pp3ppp/2bpp3/2p5/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq -,25
rnbqkb1r/pp3ppp/2p1pn2/6B1/2pP4/2N2N2/PP2PPPP/R2QKB1R w KQkq -,77
r1bq1rk1/pppp1pp1/2n2B1p/2b1p3/8/3P1NP1/PPP1PPBP/RN1Q1RK1 b - -,0
rnbqkbnr/ppp4p/3p1p2/6N1/2B1Pp1P/8/PPPP2P1/RNBQK2R b KQkq -,-45
8/8/6pp/p1kPp3/K1n1P2P/6P1/2B5/8 w - -,-128
r1b2rk1/pppp1pp1/2n2q1p/2b1p3/8/3P1NP1/PPP1PPBP/RN1Q1RK1 w - -,5
rnbqkbnr/pp3ppp/2p1p3/8/2pP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq -,30
r1bq1rk1/ppp1bppp/2n1pn2/3p4/Q1PP4/P3PN2/1P1N1PPP/R1B1KB1R w KQ -,50
8/8/6pp/p1kPp3/K1n1P2P/1B4P1/8/8 b - -,-150
rnbqk2r/ppp1ppbp/3p1np1/4P3/3P4/5N1P/PPP2PP1/RNBQKB1R b KQkq -,-39
rnbq1bnr/pppk3p/3p4/6pQ/2B1Pp1P/8/PPPP2P1/RNB1K2R w KQ -,-20
r1bqkbnr/4pppp/p1pp4/2p5/4P3/5N1P/PPPP1PP1/RNBQ1RK1 b kq -,53
rnbqkbnr/pp3ppp/2p1p3/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R b KQkq -,30
r1bqk1nr/pp1pppbp/2n3p1/2p5/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq -,12
r1bqkbnr/pp3ppp/2n5/1BppN3/8/8/PPPP1PPP/RNBQK2R b KQkq -,-28
r1bqkbnr/pp2pppp/2np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQ1RK1 b kq -,45
r1bqk1nr/pp1pppbp/2n3p1/2p5/2P5/2N1P1P1/PP1P1PBP/R1BQK1NR b KQkq -,0
rn1qk2r/pbpp1ppp/1p2pn2/6B1/1bPP4/2N2N2/PP2PPPP/R2QKB1R w KQkq -,0
rnbqk2r/1p2bppp/p2ppn2/6B1/3NP3/2N2Q2/PPP2PPP/R3KB1R w KQkq -,18
r1bqkb1r/pp3ppp/2nppn2/2p3N1/2B1P3/2NP4/PPP2PPP/R1BQK2R b KQkq -,-62
r1b1kbnr/ppq2ppp/2n5/1BppN3/8/8/PPPP1PPP/RNBQK2R w KQkq -,-59
r1bqk2r/pp2bppp/2n2n2/2pp4/3P4/5NP1/PP2PPBP/RNBQ1RK1 w kq -,44
1rb3k1/2b1q2p/6p1/p1p1pp2/2PpP3/1P3PB1/P1Q3PP/R4RK1 b - -,53
r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/2P5/2N1P1P1/PP1PNPBP/R1BQK2R b KQkq -,7
r1bqk1nr/pppp1ppp/1bn5/8/3PP3/5N2/PP3PPP/RNBQKB1R w KQkq -,87
r1bqk2r/pp1pnpbp/2n1p1p1/2p5/2P5/2N1P1P1/PP1PNPBP/R1BQK2R w KQkq -,0
rnbqkbnr/pp1ppppp/8/2P5/8/8/PPP1PPPP/RNBQKBNR b KQkq -,8
rnbqkbnr/1p3ppp/p1p1p3/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R w KQkq -,71
r1bqk2r/pp1pnpbp/2n1p1p1/2p5/2PP4/2N1P1P1/PP2NPBP/R1BQK2R b KQkq -,12
rnb1kb1r/ppp1qppp/5n2/8/2B1p3/1QNP4/PP3PPP/R1B1K1NR b KQkq -,-148
r2qkbnr/ppp2ppp/3p4/4N3/2BnP1b1/2NP4/PPP2PPP/R1BQK2R b KQkq -,-276
r1bqk2r/pp1pnpbp/2n3p1/2p1p3/4P3/2PP1NP1/PP3PBP/RNBQ1RK1 b kq -,-15
rnbqk1nr/pp3pbp/3p2p1/2pp4/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQkq -,51
r2qkbnr/ppp2ppp/8/4p3/2BnP1b1/2NP4/PPP2PPP/R1BQK2R w KQkq -,-269
rnbqkbnr/pppp1p1p/8/8/2B1PppP/5N2/PPPP2P1/RNBQK2R b KQkq h3,-484
rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq -,34
rnbqkb1r/pppp1ppp/5n2/4p3/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq -,-20
r2qkbnr/1p1bpppp/p1np4/1Bp5/4P3/5N2/PPPP1PPP/RNBQR1K1 w kq -,60
rnb1kbnr/ppp2ppp/8/3qp3/3P4/8/PP2PPPP/RNBQKBNR w KQkq -,20
rnbqkbnr/1p3ppp/p1p1p3/P7/2pP4/2N2N2/1P2PPPP/R1BQKB1R b KQkq -,78
rnbq1rk1/pppp1ppp/4pn2/8/1bPP4/P1N5/1PQ1PPPP/R1B1KBNR b KQ -,0
r2qkbnr/pp1npppp/2p3b1/8/2BP4/6NN/PPP2PPP/R1BQK2R b KQkq -,0
r2q1rk1/2p3bp/b2p2p1/1NnPpp1n/4P3/4BP2/PPBQ2PP/1K1R2NR w - -,0
r1bqk2r/ppp2ppp/2n2n2/2bpP3/3p4/2P2N2/PP2BPPP/RNBQK2R b KQkq -,0
rnbqkbnr/pp2pppp/3p4/2p5/1P2P3/P7/2PP1PPP/RNBQKBNR b KQkq -,-30
r1bqk1nr/pp1p1pbp/2n1p1p1/2p5/2P5/2N1P1P1/PP1P1PBP/R1BQK1NR w KQkq -,9
r1bqkb1r/ppp1pppp/2n2n2/8/2BP4/4PQ2/PP3PPP/RNB1K1NR b KQkq -,-157
rnbqkb1r/ppp2ppp/8/3pP3/4N3/8/PP1P1PPP/R1BQKBNR b KQkq -,-88
r2qkbnr/1p2pppp/p1bp4/8/3pP3/5N2/PPP2PPP/RNBQR1K1 w kq -,38
3r2k1/5pp1/7p/1p1q4/1PnNp3/1Q2P1BP/1b3PP1/1R4K1 b - -,-383
r1bqkb1r/1p3ppp/p1nppn2/2p3N1/P1B1P3/2NP4/1PP2PPP/R1BQK2R b KQkq -,-65
r1b1kb1r/ppp2ppp/2p2n2/8/3qP3/5N2/PPPP1PPP/RNBQK2R b KQkq -,-87
rnbqkbnr/pppp1p1p/8/8/2B1Pp1P/5p2/PPPP2P1/RNBQK2R w KQkq -,-516
rnbqkb1r/ppp2ppp/3p1n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq -,48
rn2kb1r/ppp2ppp/4b3/3q4/5p2/5N2/PPPP2PP/RNBQ1RK1 w kq -,-63
rnbqk2r/pp2bppp/2p1pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq -,31
r1bqk2r/ppppbppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQ1RK1 b kq -,-47
r1bqkb1r/ppp2ppp/2n2n2/4p3/2BP4/4PQ2/PP3PPP/RNB1K1NR w KQkq -,-97
8/8/6pp/p1kPp3/K3P2P/1B4P1/3n4/8 w - -,-129
r1bqk1nr/pp1pppbp/2n3p1/2p5/2P5/1PN3P1/P2PPPBP/R1BQK1NR b KQkq -,0
rnbqkb1r/pp3ppp/4pn2/2pp4/2PP4/P3P3/1P3PPP/RNBQKBNR w KQkq -,20
rnbqkb1r/ppp2ppp/3p1n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq -,0
r3kbnr/ppq2ppp/2n1b3/1BppN3/8/8/PPPPQPPP/RNB1K2R w KQkq -,-96
rnbq1rk1/ppp2ppp/3ppn2/8/2PP4/P1Q5/1P2PPPP/R1B1KBNR w KQ -,61
r1bqkb1r/ppp2ppp/2n2n2/4P3/2B5/4PQ2/PP3PPP/RNB1K1NR b KQkq -,-551
r1b1kb1r/ppp2ppp/2p2n2/8/4q3/5N2/PPPPQPPP/RNB1K2R b KQkq -,-97
8/8/6pp/p1kPp3/K3P2P/6P1/2Bn4/8 b - -,-126
r1bq1rk1/pppn1ppp/3ppn2/6B1/2PP4/P1Q5/1P2PPPP/R3KBNR w KQ -,9
rnbqk2r/ppppppbp/5np1/8/3P1B2/2N5/PPP1PPPP/R2QKBNR w KQkq -,71
8/8/6pp/p1kPp3/K3P2P/6P1/2B5/5n2 w - -,-17
r1b1kbnr/ppp2ppp/2n5/4P3/8/8/PP2PPPP/RNBK1BNR w kq -,0
rn1qk2r/pbp1bppp/1p2pn2/3p4/8/2NP1NP1/PPP1PPBP/R1BQ1RK1 w kq -,7
r1bq1rk1/pp1pppbp/2n2np1/2p5/2P5/1PN3P1/PB1PPPBP/R2QK1NR w KQ -,0
rnbqk2r/pp1p1ppp/4pn2/2p5/1BPP4/5N2/PP2PPPP/RN1QKB1R b KQkq -,67
1rbqr1k1/5pbp/p2p2p1/2P5/2PBP3/2N5/P2QB1PP/1R2K2R b K -,0
r1bqkb1r/ppp2ppp/2np1n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R w KQkq -,39
r2qkbnr/pppnpppp/3p4/8/3P1Bb1/5N2/PPP1PPPP/RN1QKB1R w KQkq -,45
rnbq1rk1/pppp1ppp/4p3/8/2PPn3/P1Q5/1P2PPPP/R1B1KBNR w KQ -,53
r1bqkbnr/ppp2ppp/2n5/3pp3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq -,-9
r1b1kbnr/ppp2ppp/2n5/4P3/5P2/8/PP2P1PP/RNBK1BNR b kq -,-45
r1bqk2r/pppp1ppp/2n2n2/3Np3/1bB1P3/5N2/PPPP1PPP/R1BQK2R b KQkq -,45
rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/5N2/PP1BPPPP/RN1QKB1R w KQkq -,62
8/8/6pp/K1kPp3/4P2P/6P1/2B5/5n2 b - -,-14
r2qkbnr/pppnpppp/3p4/8/3P1Bb1/5N2/PPPNPPPP/R2QKB1R b KQkq -,34
rnbqkbnr/ppppppp1/7p/8/8/7P/PPPPPPP1/RNBQKBNR w KQkq -,30
r1bqk2r/pppp1ppp/2n5/3Np3/1bB1n3/5N2/PPPP1PPP/R1BQK2R w KQkq -,39
rnbqk2r/pp1p1ppp/4pn2/2p5/1bPP4/P4N2/1P1BPPPP/RN1QKB1R b KQkq -,26
r1bqkb1r/pppppppp/8/3Pn3/2PQn3/8/PP3PPP/RNB1KBNR b KQkq -,437
rnb2rk1/pppn1pp1/4p3/3pP1Q1/1b1P4/2N5/PPP2PPP/R1B1K2R b KQ -,638
r1bqkb1r/pp1npppp/3p1n2/1B6/2PQP3/5N2/PP3PPP/RNB1K2R b KQkq -,7
r1b1kbnr/ppp2ppp/2n5/3qp3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq -,-36
6k1/1p5p/3p2p1/p1p2q2/2P3R1/1PKPp3/P1N4P/1RQ5 b - -,1452
r1bqk1nr/pppp1ppp/1bn5/8/2BPP3/5N2/PP3PPP/RNBQK2R b KQkq -,64
rnbqkbnr/pppp1p1p/8/8/2B1Pp1P/5Q2/PPPP2P1/RNB1K2R b KQkq -,-521
rn1qkbnr/pp2pppp/2p5/3p1b2/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq -,24
r2qkb1r/pppnpppp/3p1n2/8/3P1Bb1/5N2/PPPNPPPP/R2QKB1R w KQkq -,50
r1bqkb1r/pp1n1ppp/3p1n2/1B2p3/2P1P3/3Q1N2/PP3PPP/RNB1K2R b KQkq -,58
rnbqkb1r/pppppp1p/5np1/8/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq -,0
rnbqk2r/pp1p1ppp/4pn2/8/2PN4/P7/1P1QPPPP/RN2KB1R b KQkq -,8
rnbqkbnr/1ppppppp/8/p7/1P6/P7/2PPPPPP/RNBQKBNR b KQkq -,-92
rnbqkbnr/1ppppppp/8/p7/1P6/8/P1PPPPPP/RNBQKBNR w KQkq -,12
8/8/6pp/2kPp3/K3P2P/6n1/2B5/8 b - -,-12
rnbqk2r/pppp1ppp/5n2/4p3/1bP5/2N5/PPQPPPPP/R1B1KBNR w KQkq -,14
rnbqkb1r/pp3ppp/4pn2/3p2B1/2PN4/2N5/PP2PPPP/R2QKB1R b KQkq -,-12
r1bqkb1r/ppp2ppp/3p1n2/n3p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 w kq -,343
r2qkb1r/pppnpppp/3p1n2/8/3P1Bb1/5N1P/PPPNPPP1/R2QKB1R b KQkq -,35
r1bqkbnr/1p1npppp/p2p4/1B6/3QP3/5N2/PPP2PPP/RNB1K2R w KQkq -,12
